Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
FCFS_Multiple_Runs_128times_2,243,26,10.70,22,4,0,5.26,13.35,455.19,0.89
FCFS_Multiple_Runs_128times_2,243,22,9.05,17,5,0,5.56,14.34,429.17,0.89
FCFS_Multiple_Runs_128times_2,243,41,16.87,33,8,0,5.11,18.47,416.14,0.89
FCFS_Multiple_Runs_128times_2,243,43,17.70,37,6,0,6.04,17.64,393.06,0.89
FCFS_Multiple_Runs_128times_2,243,51,20.99,43,8,0,6.01,17.82,381.37,0.89
FCFS_Multiple_Runs_128times_2,243,53,21.81,45,8,0,6.35,22.35,360.06,0.89
FCFS_Multiple_Runs_128times_2,243,75,30.86,66,9,0,8.78,23.92,347.91,0.89
FCFS_Multiple_Runs_128times_2,243,80,32.92,67,13,0,11.47,25.78,340.01,0.89
FCFS_Multiple_Runs_128times_2,243,96,39.51,67,29,0,13.16,31.75,323.79,0.89
FCFS_Multiple_Runs_128times_2,243,99,40.74,63,36,0,17.21,38.36,308.86,0.89
FCFS_Multiple_Runs_128times_2,243,117,48.15,74,43,0,16.85,32.70,299.95,0.89
FCFS_Multiple_Runs_128times_2,243,110,45.27,71,39,0,14.41,30.38,285.91,0.89
FCFS_Multiple_Runs_128times_2,243,135,55.56,73,61,1,19.14,40.18,269.62,0.89
FCFS_Multiple_Runs_128times_2,243,145,59.67,38,106,1,28.69,58.39,260.87,0.89
FCFS_Multiple_Runs_128times_2,243,175,72.02,37,131,7,39.54,86.60,257.22,0.89
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,700.00,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,681.43,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,652.93,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,643.31,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,628.03,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,615.77,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,590.55,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,572.92,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,552.68,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,532.11,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,504.13,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,475.85,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,461.08,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,445.93,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,422.22,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,409.83,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,397.71,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,388.37,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,369.48,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,355.62,0.99
FCFS_Multiple_Runs_128times_3,224,0,0.00,0,0,0,0.00,0.00,349.28,0.99
FCFS_Multiple_Runs_128times_3,224,3,1.34,3,0,0,0.77,1.44,324.87,0.99
FCFS_Multiple_Runs_128times_3,224,3,1.34,3,0,0,4.59,5.34,314.22,0.99
FCFS_Multiple_Runs_128times_3,224,3,1.34,3,0,0,3.09,3.83,293.89,0.99
FCFS_Multiple_Runs_128times_3,224,3,1.34,3,0,0,3.97,4.37,283.55,0.99
FCFS_Multiple_Runs_128times_3,224,4,1.79,4,0,0,5.47,7.70,275.26,0.99
FCFS_Multiple_Runs_128times_3,224,5,2.23,5,0,0,8.22,12.18,265.89,0.99
FCFS_Multiple_Runs_128times_3,224,4,1.79,4,0,0,2.93,5.87,256.76,0.99
FCFS_Multiple_Runs_128times_3,224,7,3.13,7,0,0,6.06,11.94,241.06,0.99
FCFS_Multiple_Runs_128times_3,224,11,4.91,11,0,0,3.23,9.76,232.07,0.99
FCFS_Multiple_Runs_128times_3,224,13,5.80,13,0,0,3.77,11.48,222.67,0.99
FCFS_Multiple_Runs_128times_3,224,17,7.59,17,0,0,6.01,19.34,212.75,0.99
FCFS_Multiple_Runs_128times_3,224,20,8.93,20,0,0,4.78,17.09,205.89,0.99
FCFS_Multiple_Runs_128times_3,224,23,10.27,23,0,0,5.78,20.50,200.81,0.99
FCFS_Multiple_Runs_128times_3,224,29,12.95,29,0,0,5.50,19.68,197.40,0.99
FCFS_Multiple_Runs_128times_3,224,41,18.30,41,0,0,6.80,28.58,192.62,0.99
FCFS_Multiple_Runs_128times_4,238,5,2.10,5,0,0,2.17,5.48,700.00,1.07
FCFS_Multiple_Runs_128times_4,238,6,2.52,6,0,0,2.51,6.17,683.49,1.07
FCFS_Multiple_Runs_128times_4,238,8,3.36,8,0,0,2.39,6.65,671.62,1.07
FCFS_Multiple_Runs_128times_4,238,4,1.68,4,0,0,2.77,6.17,661.73,1.07
FCFS_Multiple_Runs_128times_4,238,6,2.52,6,0,0,2.30,6.17,632.81,1.07
FCFS_Multiple_Runs_128times_4,238,6,2.52,6,0,0,2.87,6.17,612.83,1.07
FCFS_Multiple_Runs_128times_4,238,10,4.20,10,0,0,2.83,7.82,598.00,1.07
FCFS_Multiple_Runs_128times_4,238,18,7.56,18,0,0,3.85,8.79,571.26,1.07
FCFS_Multiple_Runs_128times_4,238,20,8.40,20,0,0,5.05,11.81,546.29,1.07
FCFS_Multiple_Runs_128times_4,238,23,9.66,23,0,0,5.29,11.81,528.38,1.07
FCFS_Multiple_Runs_128times_4,238,24,10.08,24,0,0,6.23,13.88,510.05,1.07
FCFS_Multiple_Runs_128times_4,238,22,9.24,22,0,0,5.39,12.71,495.71,1.07
FCFS_Multiple_Runs_128times_4,238,29,12.18,29,0,0,7.87,16.48,472.85,1.07
FCFS_Multiple_Runs_128times_4,238,26,10.92,26,0,0,7.08,13.88,459.14,1.07
FCFS_Multiple_Runs_128times_4,238,29,12.18,28,1,0,9.85,20.64,433.65,1.07
FCFS_Multiple_Runs_128times_4,238,30,12.61,29,1,0,10.90,21.03,417.09,1.07
FCFS_Multiple_Runs_128times_4,238,30,12.61,29,1,0,12.44,21.36,391.92,1.07
FCFS_Multiple_Runs_128times_4,238,32,13.45,31,1,0,12.96,21.36,377.82,1.07
FCFS_Multiple_Runs_128times_4,238,34,14.29,29,5,0,15.56,24.11,359.92,1.07
FCFS_Multiple_Runs_128times_4,238,45,18.91,36,9,0,13.63,25.48,341.03,1.07
FCFS_Multiple_Runs_128times_4,238,46,19.33,41,5,0,12.78,25.62,333.10,1.07
FCFS_Multiple_Runs_128times_4,238,52,21.85,34,18,0,14.91,28.23,327.09,1.07
FCFS_Multiple_Runs_128times_4,238,54,22.69,36,18,0,15.20,30.00,317.23,1.07
FCFS_Multiple_Runs_128times_4,238,52,21.85,35,17,0,14.86,30.16,306.99,1.07
FCFS_Multiple_Runs_128times_4,238,68,28.57,40,28,0,18.64,35.77,295.92,1.07
FCFS_Multiple_Runs_128times_4,238,74,31.09,46,28,0,19.63,40.50,284.82,1.07
FCFS_Multiple_Runs_128times_4,238,77,32.35,34,43,0,24.98,44.45,269.67,1.07
FCFS_Multiple_Runs_128times_4,238,77,32.35,32,45,0,26.81,47.75,256.22,1.07
FCFS_Multiple_Runs_128times_4,238,80,33.61,21,59,0,35.15,55.45,247.86,1.07
FCFS_Multiple_Runs_128times_4,238,80,33.61,7,73,0,40.07,59.46,239.47,1.07
FCFS_Multiple_Runs_128times_4,238,81,34.03,7,74,0,45.10,64.87,229.26,1.07
FCFS_Multiple_Runs_128times_4,238,81,34.03,2,79,0,52.76,72.54,218.00,1.07
FCFS_Multiple_Runs_128times_4,238,83,34.87,3,80,0,61.93,81.11,212.55,1.07
FCFS_Multiple_Runs_128times_4,238,86,36.13,6,80,0,65.01,88.55,206.97,1.07
FCFS_Multiple_Runs_128times_4,238,86,36.13,6,80,0,68.40,91.35,198.98,1.07
FCFS_Multiple_Runs_128times_4,238,85,35.71,4,81,0,83.61,117.63,197.62,1.07
FCFS_Multiple_Runs_128times_5,250,28,11.20,8,20,0,19.70,30.95,700.00,0.62
FCFS_Multiple_Runs_128times_5,250,29,11.60,9,20,0,19.24,30.74,685.68,0.62
FCFS_Multiple_Runs_128times_5,250,29,11.60,9,20,0,18.60,29.74,658.18,0.62
FCFS_Multiple_Runs_128times_5,250,30,12.00,9,21,0,20.21,31.74,647.68,0.62
FCFS_Multiple_Runs_128times_5,250,41,16.40,20,21,0,14.69,30.52,638.28,0.62
FCFS_Multiple_Runs_128times_5,250,42,16.80,18,24,0,16.18,34.12,616.08,0.62
FCFS_Multiple_Runs_128times_5,250,40,16.00,18,22,0,16.91,33.62,592.98,0.62
FCFS_Multiple_Runs_128times_5,250,45,18.00,23,22,0,15.36,33.54,574.83,0.62
FCFS_Multiple_Runs_128times_5,250,50,20.00,24,26,0,17.62,37.41,555.41,0.62
FCFS_Multiple_Runs_128times_5,250,55,22.00,26,29,0,17.80,41.87,535.31,0.62
FCFS_Multiple_Runs_128times_5,250,59,23.60,27,32,0,21.18,45.28,511.57,0.62
FCFS_Multiple_Runs_128times_5,250,83,33.20,33,50,0,19.67,52.70,498.92,0.62
FCFS_Multiple_Runs_128times_5,250,85,34.00,35,50,0,18.48,49.83,493.32,0.62
FCFS_Multiple_Runs_128times_5,250,93,37.20,39,46,8,23.51,61.00,482.19,0.62
FCFS_Multiple_Runs_128times_5,250,96,38.40,36,52,8,23.41,59.31,480.50,0.62
FCFS_Multiple_Runs_128times_5,250,92,36.80,35,46,11,27.32,66.31,471.50,0.62
FCFS_Multiple_Runs_128times_5,250,108,43.20,48,47,13,24.53,66.31,461.48,0.62
FCFS_Multiple_Runs_128times_5,250,113,45.20,40,61,12,26.61,67.55,447.46,0.62
FCFS_Multiple_Runs_128times_5,250,128,51.20,47,67,14,26.72,68.51,424.27,0.62
FCFS_Multiple_Runs_128times_5,250,148,59.20,42,87,19,30.11,74.50,413.45,0.62
FCFS_Multiple_Runs_128times_5,250,163,65.20,54,89,20,30.56,80.73,404.29,0.62
FCFS_Multiple_Runs_128times_6,280,74,26.43,73,1,0,6.62,18.31,700.00,0.43
FCFS_Multiple_Runs_128times_6,280,83,29.64,72,11,0,7.11,19.74,689.51,0.43
FCFS_Multiple_Runs_128times_6,280,88,31.43,76,12,0,8.11,22.96,680.54,0.43
FCFS_Multiple_Runs_128times_6,280,90,32.14,88,2,0,7.54,21.84,660.64,0.43
FCFS_Multiple_Runs_128times_6,280,105,37.50,91,14,0,9.09,28.12,637.92,0.43
FCFS_Multiple_Runs_128times_6,280,114,40.71,90,24,0,10.05,28.27,613.13,0.43
FCFS_Multiple_Runs_128times_6,280,122,43.57,87,35,0,11.43,30.16,592.66,0.43
FCFS_Multiple_Runs_128times_6,280,125,44.64,85,40,0,12.07,33.97,584.80,0.43
FCFS_Multiple_Runs_128times_6,280,133,47.50,85,48,0,14.00,37.18,573.22,0.43
FCFS_Multiple_Runs_128times_6,280,150,53.57,78,72,0,18.63,45.16,552.95,0.43
FCFS_Multiple_Runs_128times_6,280,161,57.50,45,116,0,25.18,55.49,541.01,0.43
FCFS_Multiple_Runs_128times_6,280,158,56.43,47,111,0,25.79,57.97,537.65,0.43
FCFS_Multiple_Runs_128times_6,280,164,58.57,41,123,0,28.04,64.60,512.40,0.43
FCFS_Multiple_Runs_128times_6,280,172,61.43,33,139,0,31.17,69.23,493.80,0.43
FCFS_Multiple_Runs_128times_7,255,24,9.41,24,0,0,7.02,15.47,700.00,0.84
FCFS_Multiple_Runs_128times_7,255,34,13.33,34,0,0,7.07,16.78,685.11,0.84
FCFS_Multiple_Runs_128times_7,255,40,15.69,40,0,0,7.86,20.24,671.75,0.84
FCFS_Multiple_Runs_128times_7,255,40,15.69,40,0,0,7.36,19.13,644.63,0.84
FCFS_Multiple_Runs_128times_7,255,41,16.08,41,0,0,8.27,20.05,623.34,0.84
FCFS_Multiple_Runs_128times_7,255,48,18.82,48,0,0,6.88,19.79,612.92,0.84
FCFS_Multiple_Runs_128times_7,255,55,21.57,55,0,0,9.95,25.86,590.49,0.84
FCFS_Multiple_Runs_128times_7,255,60,23.53,58,2,0,10.80,27.91,573.21,0.84
FCFS_Multiple_Runs_128times_7,255,60,23.53,52,8,0,14.07,33.08,552.37,0.84
FCFS_Multiple_Runs_128times_7,255,64,25.10,56,8,0,14.67,34.66,534.47,0.84
FCFS_Multiple_Runs_128times_7,255,67,26.27,58,9,0,14.86,34.76,519.39,0.84
FCFS_Multiple_Runs_128times_7,255,72,28.24,58,14,0,16.14,36.62,511.48,0.84
FCFS_Multiple_Runs_128times_7,255,76,29.80,46,30,0,20.99,46.05,489.44,0.84
FCFS_Multiple_Runs_128times_7,255,74,29.02,45,29,0,21.16,45.80,474.00,0.84
FCFS_Multiple_Runs_128times_7,255,78,30.59,50,28,0,21.70,48.41,446.35,0.84
FCFS_Multiple_Runs_128times_7,255,83,32.55,45,38,0,23.52,53.18,433.57,0.84
FCFS_Multiple_Runs_128times_7,255,91,35.69,35,56,0,26.13,59.31,417.00,0.84
FCFS_Multiple_Runs_128times_7,255,95,37.25,38,57,0,26.55,62.81,413.88,0.84
FCFS_Multiple_Runs_128times_7,255,98,38.43,31,67,0,28.64,62.81,400.36,0.84
FCFS_Multiple_Runs_128times_7,255,106,41.57,46,60,0,27.69,72.36,378.05,0.84
FCFS_Multiple_Runs_128times_7,255,114,44.71,44,70,0,27.18,67.89,369.28,0.84
FCFS_Multiple_Runs_128times_7,255,126,49.41,47,79,0,31.72,82.03,362.13,0.84
FCFS_Multiple_Runs_128times_7,255,135,52.94,46,89,0,42.58,100.07,352.65,0.84
FCFS_Multiple_Runs_128times_7,255,133,52.16,49,84,0,39.00,97.74,343.62,0.84
FCFS_Multiple_Runs_128times_7,255,143,56.08,36,107,0,37.26,92.64,329.64,0.84
FCFS_Multiple_Runs_128times_7,255,154,60.39,36,118,0,43.59,121.08,313.68,0.84
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,700.00,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,688.40,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,673.32,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,656.86,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,647.59,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,631.82,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,615.24,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,591.71,0.98
FCFS_Multiple_Runs_128times_8,243,2,0.82,2,0,0,1.69,1.98,585.30,0.98
FCFS_Multiple_Runs_128times_8,243,7,2.88,7,0,0,1.48,4.22,556.52,0.98
FCFS_Multiple_Runs_128times_8,243,2,0.82,2,0,0,0.06,0.07,537.31,0.98
FCFS_Multiple_Runs_128times_8,243,2,0.82,2,0,0,0.06,0.07,522.16,0.98
FCFS_Multiple_Runs_128times_8,243,0,0.00,0,0,0,0.00,0.00,503.27,0.98
FCFS_Multiple_Runs_128times_8,243,3,1.23,3,0,0,0.29,0.52,492.22,0.98
FCFS_Multiple_Runs_128times_8,243,5,2.06,5,0,0,0.52,0.72,466.40,0.98
FCFS_Multiple_Runs_128times_8,243,7,2.88,7,0,0,1.12,3.03,443.64,0.98
FCFS_Multiple_Runs_128times_8,243,8,3.29,8,0,0,1.48,4.47,419.52,0.98
FCFS_Multiple_Runs_128times_8,243,16,6.58,16,0,0,3.11,6.96,404.10,0.98
FCFS_Multiple_Runs_128times_8,243,18,7.41,18,0,0,5.09,10.52,374.79,0.98
FCFS_Multiple_Runs_128times_8,243,18,7.41,18,0,0,4.09,10.26,364.82,0.98
FCFS_Multiple_Runs_128times_8,243,17,7.00,17,0,0,3.64,8.71,354.36,0.98
FCFS_Multiple_Runs_128times_8,243,30,12.35,27,3,0,9.76,21.85,342.28,0.98
FCFS_Multiple_Runs_128times_8,243,29,11.93,28,1,0,8.52,17.85,331.56,0.98
FCFS_Multiple_Runs_128times_8,243,35,14.40,30,5,0,8.97,23.76,317.49,0.98
FCFS_Multiple_Runs_128times_8,243,42,17.28,31,11,0,11.76,27.79,308.75,0.98
FCFS_Multiple_Runs_128times_8,243,45,18.52,32,13,0,11.99,28.59,292.21,0.98
FCFS_Multiple_Runs_128times_8,243,74,30.45,58,16,0,10.80,30.56,285.73,0.98
FCFS_Multiple_Runs_128times_8,243,96,39.51,74,22,0,12.15,39.31,271.60,0.98
FCFS_Multiple_Runs_128times_8,243,114,46.91,88,26,0,12.11,38.92,257.80,0.98
FCFS_Multiple_Runs_128times_8,243,124,51.03,97,27,0,14.35,36.65,249.09,0.98
FCFS_Multiple_Runs_128times_8,243,147,60.49,67,80,0,23.53,57.78,241.59,0.98
FCFS_Multiple_Runs_128times_9,256,32,12.50,26,6,0,5.32,18.26,700.00,0.60
FCFS_Multiple_Runs_128times_9,256,36,14.06,29,7,0,6.58,19.35,684.90,0.60
FCFS_Multiple_Runs_128times_9,256,42,16.41,32,10,0,7.23,19.30,659.07,0.60
FCFS_Multiple_Runs_128times_9,256,44,17.19,33,11,0,7.58,19.25,636.24,0.60
FCFS_Multiple_Runs_128times_9,256,44,17.19,33,11,0,7.84,19.35,627.28,0.60
FCFS_Multiple_Runs_128times_9,256,46,17.97,35,11,0,8.10,20.32,616.46,0.60
FCFS_Multiple_Runs_128times_9,256,53,20.70,34,19,0,10.34,25.20,595.61,0.60
FCFS_Multiple_Runs_128times_9,256,58,22.66,34,24,0,12.03,29.52,574.84,0.60
FCFS_Multiple_Runs_128times_9,256,64,25.00,33,31,0,12.59,31.14,553.03,0.60
FCFS_Multiple_Runs_128times_9,256,71,27.73,40,31,0,12.75,33.32,535.60,0.60
FCFS_Multiple_Runs_128times_9,256,78,30.47,46,32,0,12.50,34.93,518.48,0.60
FCFS_Multiple_Runs_128times_9,256,91,35.55,54,37,0,12.91,38.60,516.58,0.60
FCFS_Multiple_Runs_128times_9,256,91,35.55,53,38,0,14.13,40.66,514.55,0.60
FCFS_Multiple_Runs_128times_9,256,94,36.72,54,40,0,14.68,41.58,499.60,0.60
FCFS_Multiple_Runs_128times_9,256,103,40.23,53,50,0,18.18,51.56,471.89,0.60
FCFS_Multiple_Runs_128times_9,256,104,40.63,53,50,1,18.64,50.39,457.83,0.60
FCFS_Multiple_Runs_128times_9,256,118,46.09,54,63,1,20.69,52.03,443.04,0.60
FCFS_Multiple_Runs_128times_9,256,137,53.52,57,68,12,26.75,67.72,428.97,0.60
FCFS_Multiple_Runs_128times_9,256,147,57.42,60,76,11,28.35,66.80,407.55,0.60
FCFS_Multiple_Runs_128times_9,256,157,61.33,54,80,23,34.85,81.97,387.83,0.60
FCFS_Multiple_Runs_128times_10,246,23,9.35,11,12,0,6.23,11.96,700.00,0.67
FCFS_Multiple_Runs_128times_10,246,20,8.13,5,15,0,7.79,15.08,684.47,0.67
FCFS_Multiple_Runs_128times_10,246,24,9.76,13,11,0,5.87,12.30,670.37,0.67
FCFS_Multiple_Runs_128times_10,246,23,9.35,8,15,0,6.76,12.65,643.19,0.67
FCFS_Multiple_Runs_128times_10,246,27,10.98,11,16,0,6.88,13.80,621.80,0.67
FCFS_Multiple_Runs_128times_10,246,33,13.41,15,18,0,8.10,18.81,599.36,0.67
FCFS_Multiple_Runs_128times_10,246,33,13.41,13,20,0,9.65,19.87,591.93,0.67
FCFS_Multiple_Runs_128times_10,246,34,13.82,11,23,0,11.02,21.54,566.18,0.67
FCFS_Multiple_Runs_128times_10,246,42,17.07,19,23,0,9.02,20.50,547.88,0.67
FCFS_Multiple_Runs_128times_10,246,36,14.63,8,28,0,13.58,25.69,537.70,0.67
FCFS_Multiple_Runs_128times_10,246,34,13.82,8,26,0,11.87,22.83,518.49,0.67
FCFS_Multiple_Runs_128times_10,246,50,20.33,24,26,0,9.82,25.73,498.61,0.67
FCFS_Multiple_Runs_128times_10,246,51,20.73,22,29,0,10.60,26.30,485.21,0.67
FCFS_Multiple_Runs_128times_10,246,53,21.54,22,30,1,12.77,31.90,457.57,0.67
FCFS_Multiple_Runs_128times_10,246,64,26.02,33,30,1,12.15,31.90,453.97,0.67
FCFS_Multiple_Runs_128times_10,246,63,25.61,31,29,3,12.48,31.85,439.79,0.67
FCFS_Multiple_Runs_128times_10,246,60,24.39,28,29,3,13.26,31.85,426.79,0.67
FCFS_Multiple_Runs_128times_10,246,80,32.52,39,29,12,14.36,41.14,415.82,0.67
FCFS_Multiple_Runs_128times_10,246,83,33.74,39,31,13,15.77,39.92,399.39,0.67
FCFS_Multiple_Runs_128times_10,246,98,39.84,44,37,17,18.57,47.70,386.94,0.67
FCFS_Multiple_Runs_128times_10,246,125,50.81,36,71,18,22.36,49.75,365.69,0.67
FCFS_Multiple_Runs_128times_10,246,135,54.88,35,78,22,23.77,54.10,356.69,0.67
FCFS_Multiple_Runs_128times_10,246,144,58.54,36,81,27,27.19,63.09,340.48,0.67
FCFS_Multiple_Runs_128times_10,246,154,62.60,31,98,25,31.09,56.48,326.92,0.67
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,0.31,0.31,700.00,1.05
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,0.31,0.31,684.48,1.05
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,0.31,0.31,666.19,1.05
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,0.31,0.31,642.16,1.05
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,0.88,0.88,632.29,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,2.78,4.19,604.39,1.05
FCFS_Multiple_Runs_128times_11,244,0,0.00,0,0,0,0.00,0.00,586.09,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,2.73,4.19,574.40,1.05
FCFS_Multiple_Runs_128times_11,244,0,0.00,0,0,0,0.00,0.00,552.78,1.05
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,1.44,1.44,526.22,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,1.78,3.24,500.95,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,1.78,3.24,481.10,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,2.73,4.19,467.87,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,2.73,4.19,440.94,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,1.78,3.24,432.28,1.05
FCFS_Multiple_Runs_128times_11,244,1,0.41,1,0,0,1.44,1.44,415.50,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,2.73,4.19,398.00,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,4.53,5.85,385.23,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,1.78,3.24,373.54,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,5.41,6.68,348.91,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,3.35,4.73,338.16,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,5.41,6.68,322.81,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,5.01,6.31,311.47,1.05
FCFS_Multiple_Runs_128times_11,244,2,0.82,2,0,0,6.52,7.73,291.22,1.05
